timestamp_raw,timestamp_str,x,y,action
1744375563.8086078,"Fri, 06:16 PM, April 11, 2025",-150,-150,start
1744375563.8403537,"Fri, 06:16 PM, April 11, 2025",-140.0,-150.0,forward
1744375563.8621325,"Fri, 06:16 PM, April 11, 2025",-139.12844257252343,-149.96194698091745,arc
1744375563.8740487,"Fri, 06:16 PM, April 11, 2025",-138.2635182233307,-149.84807753012208,arc
1744375563.8853571,"Fri, 06:16 PM, April 11, 2025",-137.4118095489748,-149.6592582628907,arc
1744375563.89763,"Fri, 06:16 PM, April 11, 2025",-136.5797985667433,-149.39692620785908,arc
1744375563.90987,"Fri, 06:16 PM, April 11, 2025",-135.773817382593,-149.0630778703665,arc
1744375563.9212754,"Fri, 06:16 PM, April 11, 2025",-135.0,-148.6602540378444,arc
1744375563.9328969,"Fri, 06:16 PM, April 11, 2025",-134.26423563648953,-148.19152044288992,arc
1744375563.9446416,"Fri, 06:16 PM, April 11, 2025",-133.5721239031346,-147.66044443118977,arc
1744375563.9569607,"Fri, 06:16 PM, April 11, 2025",-132.92893218813452,-147.07106781186548,arc
1744375563.9693534,"Fri, 06:16 PM, April 11, 2025",-132.33955556881023,-146.4278760968654,arc
1744375563.9813,"Fri, 06:16 PM, April 11, 2025",-131.80847955711008,-145.73576436351047,arc
1744375563.993829,"Fri, 06:16 PM, April 11, 2025",-131.3397459621556,-145.0,arc
1744375564.0069451,"Fri, 06:16 PM, April 11, 2025",-130.9369221296335,-144.226182617407,arc
1744375564.019495,"Fri, 06:16 PM, April 11, 2025",-130.60307379214092,-143.4202014332567,arc
1744375564.0320048,"Fri, 06:16 PM, April 11, 2025",-130.3407417371093,-142.5881904510252,arc
1744375564.044311,"Fri, 06:16 PM, April 11, 2025",-130.15192246987792,-141.7364817766693,arc
1744375564.0565856,"Fri, 06:16 PM, April 11, 2025",-130.03805301908255,-140.87155742747657,arc
1744375564.0690114,"Fri, 06:16 PM, April 11, 2025",-130.0,-140.0,arc
1744375564.0802763,"Fri, 06:16 PM, April 11, 2025",-130.0,-130.0,forward
1744375564.0915434,"Fri, 06:16 PM, April 11, 2025",-130.0,-126.46446609406726,forward-B-start
1744375564.1155515,"Fri, 06:16 PM, April 11, 2025",-130.01345377391894,-126.15632401048616,arc
1744375564.1276786,"Fri, 06:16 PM, April 11, 2025",-130.05371270433264,-125.85052707422238,arc
1744375564.1397862,"Fri, 06:16 PM, April 11, 2025",-130.12047039647163,-125.54940258460616,arc
1744375564.151724,"Fri, 06:16 PM, April 11, 2025",-130.21321878398936,-125.25524228082737,arc
1744375564.163737,"Fri, 06:16 PM, April 11, 2025",-130.3312519956538,-124.97028490041666,arc
1744375564.1757376,"Fri, 06:16 PM, April 11, 2025",-130.47367172745376,-124.6966991411009,arc
1744375564.1877003,"Fri, 06:16 PM, April 11, 2025",-130.63939407923488,-124.43656715570407,arc
1744375564.1998389,"Fri, 06:16 PM, April 11, 2025",-130.8271578038342,-124.19186870570704,arc
1744375564.2118862,"Fri, 06:16 PM, April 11, 2025",-131.0355339059327,-123.96446609406726,arc
1744375564.2237856,"Fri, 06:16 PM, April 11, 2025",-131.26293651757248,-123.75608999196875,arc
1744375564.236296,"Fri, 06:16 PM, April 11, 2025",-131.50763496756952,-123.56832626736941,arc
1744375564.2482111,"Fri, 06:16 PM, April 11, 2025",-131.76776695296635,-123.40260391558829,arc
1744375564.2604864,"Fri, 06:16 PM, April 11, 2025",-132.04135271228213,-123.26018418378831,arc
1744375564.2727907,"Fri, 06:16 PM, April 11, 2025",-132.32631009269286,-123.14215097212389,arc
1744375564.2849739,"Fri, 06:16 PM, April 11, 2025",-132.62047039647163,-123.04940258460616,arc
1744375564.2972305,"Fri, 06:16 PM, April 11, 2025",-132.92159488608786,-122.98264489246716,arc
1744375564.3094482,"Fri, 06:16 PM, April 11, 2025",-133.22739182235162,-122.94238596205346,arc
1744375564.3217428,"Fri, 06:16 PM, April 11, 2025",-133.5355339059327,-122.92893218813452,arc
1744375564.334147,"Fri, 06:16 PM, April 11, 2025",-133.8436759895138,-122.94238596205346,arc
1744375564.346497,"Fri, 06:16 PM, April 11, 2025",-134.14947292577756,-122.98264489246716,arc
1744375564.358699,"Fri, 06:16 PM, April 11, 2025",-134.4505974153938,-123.04940258460616,arc
1744375564.3711538,"Fri, 06:16 PM, April 11, 2025",-134.74475771917255,-123.14215097212389,arc
1744375564.3832276,"Fri, 06:16 PM, April 11, 2025",-135.02971509958329,-123.26018418378831,arc
1744375564.3953154,"Fri, 06:16 PM, April 11, 2025",-135.30330085889906,-123.40260391558829,arc
1744375564.4074743,"Fri, 06:16 PM, April 11, 2025",-135.5634328442959,-123.56832626736941,arc
1744375564.4199631,"Fri, 06:16 PM, April 11, 2025",-135.80813129429293,-123.75608999196875,arc
1744375564.4326465,"Fri, 06:16 PM, April 11, 2025",-136.0355339059327,-123.96446609406726,arc
1744375564.4449892,"Fri, 06:16 PM, April 11, 2025",-136.2439100080312,-124.19186870570705,arc
1744375564.4575324,"Fri, 06:16 PM, April 11, 2025",-136.43167373263054,-124.43656715570408,arc
1744375564.469769,"Fri, 06:16 PM, April 11, 2025",-136.59739608441166,-124.69669914110091,arc
1744375564.4822059,"Fri, 06:16 PM, April 11, 2025",-136.73981581621163,-124.97028490041667,arc
1744375564.4945192,"Fri, 06:16 PM, April 11, 2025",-136.85784902787606,-125.2552422808274,arc
1744375564.5087097,"Fri, 06:16 PM, April 11, 2025",-136.9505974153938,-125.54940258460618,arc
1744375564.5212655,"Fri, 06:16 PM, April 11, 2025",-137.01735510753278,-125.85052707422241,arc
1744375564.533826,"Fri, 06:16 PM, April 11, 2025",-137.05761403794648,-126.15632401048619,arc
1744375564.5462024,"Fri, 06:16 PM, April 11, 2025",-137.07106781186542,-126.46446609406729,arc
1744375564.558615,"Fri, 06:16 PM, April 11, 2025",-137.05761403794648,-126.7726081776484,arc
1744375564.5709198,"Fri, 06:16 PM, April 11, 2025",-137.01735510753278,-127.07840511391217,arc
1744375564.5832832,"Fri, 06:16 PM, April 11, 2025",-136.9505974153938,-127.3795296035284,arc
1744375564.5955918,"Fri, 06:16 PM, April 11, 2025",-136.85784902787606,-127.67368990730718,arc
1744375564.6080205,"Fri, 06:16 PM, April 11, 2025",-136.73981581621163,-127.95864728771791,arc
1744375564.6204782,"Fri, 06:16 PM, April 11, 2025",-136.59739608441166,-128.23223304703367,arc
1744375564.6329083,"Fri, 06:16 PM, April 11, 2025",-136.43167373263054,-128.4923650324305,arc
1744375564.6450434,"Fri, 06:16 PM, April 11, 2025",-136.2439100080312,-128.73706348242754,arc
1744375564.657305,"Fri, 06:16 PM, April 11, 2025",-136.0355339059327,-128.96446609406732,arc
1744375564.669687,"Fri, 06:16 PM, April 11, 2025",-135.80813129429293,-129.17284219616582,arc
1744375564.6820009,"Fri, 06:16 PM, April 11, 2025",-135.5634328442959,-129.36060592076515,arc
1744375564.6942236,"Fri, 06:16 PM, April 11, 2025",-135.30330085889906,-129.5263282725463,arc
1744375564.7065167,"Fri, 06:16 PM, April 11, 2025",-135.02971509958329,-129.66874800434627,arc
1744375564.7188406,"Fri, 06:16 PM, April 11, 2025",-134.74475771917255,-129.7867812160107,arc
1744375564.731145,"Fri, 06:16 PM, April 11, 2025",-134.4505974153938,-129.87952960352843,arc
1744375564.7434385,"Fri, 06:16 PM, April 11, 2025",-134.14947292577756,-129.94628729566742,arc
1744375564.7553816,"Fri, 06:16 PM, April 11, 2025",-133.8436759895138,-129.98654622608112,arc
1744375564.7676811,"Fri, 06:16 PM, April 11, 2025",-133.5355339059327,-130.00000000000006,arc
1744375564.7789884,"Fri, 06:16 PM, April 11, 2025",-129.99999999999994,-130.00000000000006,forward-B-end
1744375564.7902021,"Fri, 06:16 PM, April 11, 2025",-119.99999999999989,-130.00000000000006,forward
1744375564.814135,"Fri, 06:16 PM, April 11, 2025",-119.1284425725233,-129.9619469809175,arc
1744375564.8263435,"Fri, 06:16 PM, April 11, 2025",-118.26351822333056,-129.84807753012214,arc
1744375564.838623,"Fri, 06:16 PM, April 11, 2025",-117.41180954897466,-129.65925826289075,arc
1744375564.8511372,"Fri, 06:16 PM, April 11, 2025",-116.57979856674318,-129.39692620785914,arc
1744375564.863432,"Fri, 06:16 PM, April 11, 2025",-115.77381738259287,-129.06307787036656,arc
1744375564.875796,"Fri, 06:16 PM, April 11, 2025",-114.99999999999986,-128.66025403784445,arc
1744375564.888114,"Fri, 06:16 PM, April 11, 2025",-114.26423563648939,-128.19152044288998,arc
1744375564.9002917,"Fri, 06:16 PM, April 11, 2025",-113.57212390313445,-127.66044443118984,arc
1744375564.9124568,"Fri, 06:16 PM, April 11, 2025",-112.92893218813437,-127.07106781186553,arc
1744375564.9247913,"Fri, 06:16 PM, April 11, 2025",-112.33955556881006,-126.42787609686545,arc
1744375564.9369595,"Fri, 06:16 PM, April 11, 2025",-111.80847955710992,-125.73576436351051,arc
1744375564.949195,"Fri, 06:16 PM, April 11, 2025",-111.33974596215545,-125.00000000000004,arc
1744375564.9613974,"Fri, 06:16 PM, April 11, 2025",-110.93692212963333,-124.22618261740703,arc
1744375564.9734368,"Fri, 06:16 PM, April 11, 2025",-110.60307379214075,-123.42020143325672,arc
1744375564.985506,"Fri, 06:16 PM, April 11, 2025",-110.34074173710914,-122.58819045102524,arc
1744375564.997704,"Fri, 06:16 PM, April 11, 2025",-110.15192246987775,-121.73648177666934,arc
1744375565.0110297,"Fri, 06:16 PM, April 11, 2025",-110.03805301908237,-120.8715574274766,arc
1744375565.0233834,"Fri, 06:16 PM, April 11, 2025",-109.99999999999983,-120.00000000000001,arc
1744375565.0346735,"Fri, 06:16 PM, April 11, 2025",-109.99999999999983,-109.99999999999994,forward
1744375565.0581264,"Fri, 06:16 PM, April 11, 2025",-110.03805301908237,-109.12844257252335,arc
1744375565.0702276,"Fri, 06:16 PM, April 11, 2025",-110.15192246987775,-108.26351822333062,arc
1744375565.082401,"Fri, 06:16 PM, April 11, 2025",-110.34074173710914,-107.41180954897472,arc
1744375565.0944993,"Fri, 06:16 PM, April 11, 2025",-110.60307379214075,-106.57979856674324,arc
1744375565.1063483,"Fri, 06:16 PM, April 11, 2025",-110.93692212963333,-105.77381738259292,arc
1744375565.1181684,"Fri, 06:16 PM, April 11, 2025",-111.33974596215545,-104.99999999999991,arc
1744375565.1300104,"Fri, 06:16 PM, April 11, 2025",-111.80847955710992,-104.26423563648945,arc
1744375565.1417665,"Fri, 06:16 PM, April 11, 2025",-112.33955556881006,-103.57212390313451,arc
1744375565.1538332,"Fri, 06:16 PM, April 11, 2025",-112.92893218813437,-102.92893218813443,arc
1744375565.1656816,"Fri, 06:16 PM, April 11, 2025",-113.57212390313445,-102.33955556881011,arc
1744375565.1778145,"Fri, 06:16 PM, April 11, 2025",-114.26423563648939,-101.80847955710998,arc
1744375565.189977,"Fri, 06:16 PM, April 11, 2025",-114.99999999999986,-101.3397459621555,arc
1744375565.2021945,"Fri, 06:16 PM, April 11, 2025",-115.77381738259287,-100.93692212963339,arc
1744375565.214481,"Fri, 06:16 PM, April 11, 2025",-116.57979856674318,-100.6030737921408,arc
1744375565.2268198,"Fri, 06:16 PM, April 11, 2025",-117.41180954897466,-100.3407417371092,arc
1744375565.2393034,"Fri, 06:16 PM, April 11, 2025",-118.26351822333056,-100.1519224698778,arc
1744375565.2516963,"Fri, 06:16 PM, April 11, 2025",-119.1284425725233,-100.03805301908243,arc
1744375565.2640889,"Fri, 06:16 PM, April 11, 2025",-119.99999999999989,-99.99999999999989,arc
1744375565.275401,"Fri, 06:16 PM, April 11, 2025",-129.99999999999997,-99.99999999999989,forward
1744375565.2866051,"Fri, 06:16 PM, April 11, 2025",-133.53553390593274,-99.99999999999989,forward-B-start
1744375565.3098762,"Fri, 06:16 PM, April 11, 2025",-133.84367598951383,-100.01345377391883,arc
1744375565.3220127,"Fri, 06:16 PM, April 11, 2025",-134.1494729257776,-100.05371270433253,arc
1744375565.3342984,"Fri, 06:16 PM, April 11, 2025",-134.45059741539382,-100.12047039647152,arc
1744375565.34647,"Fri, 06:16 PM, April 11, 2025",-134.7447577191726,-100.21321878398925,arc
1744375565.3586285,"Fri, 06:16 PM, April 11, 2025",-135.02971509958334,-100.33125199565367,arc
1744375565.3709033,"Fri, 06:16 PM, April 11, 2025",-135.30330085889912,-100.47367172745365,arc
1744375565.3829184,"Fri, 06:16 PM, April 11, 2025",-135.56343284429596,-100.63939407923478,arc
1744375565.3949227,"Fri, 06:16 PM, April 11, 2025",-135.808131294293,-100.82715780383411,arc
1744375565.4069378,"Fri, 06:16 PM, April 11, 2025",-136.03553390593277,-101.03553390593262,arc
1744375565.4188013,"Fri, 06:16 PM, April 11, 2025",-136.24391000803126,-101.26293651757241,arc
1744375565.430857,"Fri, 06:16 PM, April 11, 2025",-136.4316737326306,-101.50763496756944,arc
1744375565.4430428,"Fri, 06:16 PM, April 11, 2025",-136.59739608441174,-101.76776695296627,arc
1744375565.4556017,"Fri, 06:16 PM, April 11, 2025",-136.73981581621172,-102.04135271228205,arc
1744375565.4679549,"Fri, 06:16 PM, April 11, 2025",-136.85784902787614,-102.32631009269278,arc
1744375565.4802804,"Fri, 06:16 PM, April 11, 2025",-136.95059741539387,-102.62047039647156,arc
1744375565.4925709,"Fri, 06:16 PM, April 11, 2025",-137.01735510753286,-102.9215948860878,arc
1744375565.5049877,"Fri, 06:16 PM, April 11, 2025",-137.05761403794656,-103.22739182235158,arc
1744375565.5174575,"Fri, 06:16 PM, April 11, 2025",-137.0710678118655,-103.53553390593268,arc
1744375565.5297265,"Fri, 06:16 PM, April 11, 2025",-137.05761403794656,-103.84367598951378,arc
1744375565.542024,"Fri, 06:16 PM, April 11, 2025",-137.01735510753286,-104.14947292577756,arc
1744375565.5543842,"Fri, 06:16 PM, April 11, 2025",-136.95059741539387,-104.4505974153938,arc
1744375565.5666666,"Fri, 06:16 PM, April 11, 2025",-136.85784902787614,-104.74475771917258,arc
1744375565.5789714,"Fri, 06:16 PM, April 11, 2025",-136.73981581621172,-105.02971509958331,arc
1744375565.5912876,"Fri, 06:16 PM, April 11, 2025",-136.59739608441174,-105.30330085889909,arc
1744375565.6036065,"Fri, 06:16 PM, April 11, 2025",-136.4316737326306,-105.56343284429592,arc
1744375565.6157823,"Fri, 06:16 PM, April 11, 2025",-136.24391000803126,-105.80813129429295,arc
1744375565.6279047,"Fri, 06:16 PM, April 11, 2025",-136.03553390593277,-106.03553390593274,arc
1744375565.6400125,"Fri, 06:16 PM, April 11, 2025",-135.808131294293,-106.24391000803125,arc
1744375565.6522381,"Fri, 06:16 PM, April 11, 2025",-135.56343284429596,-106.43167373263059,arc
1744375565.6643524,"Fri, 06:16 PM, April 11, 2025",-135.30330085889912,-106.59739608441171,arc
1744375565.6764433,"Fri, 06:16 PM, April 11, 2025",-135.02971509958334,-106.73981581621169,arc
1744375565.6885064,"Fri, 06:16 PM, April 11, 2025",-134.7447577191726,-106.85784902787611,arc
1744375565.7006235,"Fri, 06:16 PM, April 11, 2025",-134.45059741539382,-106.95059741539384,arc
1744375565.7126224,"Fri, 06:16 PM, April 11, 2025",-134.1494729257776,-107.01735510753284,arc
1744375565.7246318,"Fri, 06:16 PM, April 11, 2025",-133.84367598951383,-107.05761403794654,arc
1744375565.736971,"Fri, 06:16 PM, April 11, 2025",-133.53553390593274,-107.07106781186548,arc
1744375565.7493663,"Fri, 06:16 PM, April 11, 2025",-133.22739182235165,-107.05761403794654,arc
1744375565.7617843,"Fri, 06:16 PM, April 11, 2025",-132.9215948860879,-107.01735510753284,arc
1744375565.7741685,"Fri, 06:16 PM, April 11, 2025",-132.62047039647166,-106.95059741539384,arc
1744375565.786547,"Fri, 06:16 PM, April 11, 2025",-132.32631009269286,-106.85784902787611,arc
1744375565.7990026,"Fri, 06:16 PM, April 11, 2025",-132.04135271228213,-106.73981581621169,arc
1744375565.8113728,"Fri, 06:16 PM, April 11, 2025",-131.76776695296635,-106.59739608441171,arc
1744375565.8236265,"Fri, 06:16 PM, April 11, 2025",-131.50763496756952,-106.43167373263059,arc
1744375565.8359838,"Fri, 06:16 PM, April 11, 2025",-131.26293651757248,-106.24391000803125,arc
1744375565.8480134,"Fri, 06:16 PM, April 11, 2025",-131.0355339059327,-106.03553390593274,arc
1744375565.860047,"Fri, 06:16 PM, April 11, 2025",-130.8271578038342,-105.80813129429295,arc
1744375565.8721085,"Fri, 06:16 PM, April 11, 2025",-130.63939407923488,-105.56343284429592,arc
1744375565.8841088,"Fri, 06:16 PM, April 11, 2025",-130.47367172745373,-105.30330085889909,arc
1744375565.8961291,"Fri, 06:16 PM, April 11, 2025",-130.33125199565376,-105.02971509958331,arc
1744375565.9083848,"Fri, 06:16 PM, April 11, 2025",-130.21321878398933,-104.74475771917258,arc
1744375565.9206455,"Fri, 06:16 PM, April 11, 2025",-130.1204703964716,-104.4505974153938,arc
1744375565.9329264,"Fri, 06:16 PM, April 11, 2025",-130.0537127043326,-104.14947292577756,arc
1744375565.9451764,"Fri, 06:16 PM, April 11, 2025",-130.0134537739189,-103.84367598951378,arc
1744375565.9574673,"Fri, 06:16 PM, April 11, 2025",-129.99999999999997,-103.53553390593268,arc
1744375565.968731,"Fri, 06:16 PM, April 11, 2025",-129.99999999999997,-99.9999999999999,forward-B-end
1744375565.980042,"Fri, 06:16 PM, April 11, 2025",-129.99999999999997,-89.99999999999977,forward
1744375565.9913678,"Fri, 06:16 PM, April 11, 2025",-129.99999999999997,-86.46446609406699,forward-B-start
1744375566.015989,"Fri, 06:16 PM, April 11, 2025",-130.0134537739189,-86.15632401048589,arc
1744375566.0282645,"Fri, 06:16 PM, April 11, 2025",-130.0537127043326,-85.85052707422211,arc
1744375566.040755,"Fri, 06:16 PM, April 11, 2025",-130.1204703964716,-85.54940258460587,arc
1744375566.0530794,"Fri, 06:16 PM, April 11, 2025",-130.21321878398933,-85.25524228082709,arc
1744375566.0652728,"Fri, 06:16 PM, April 11, 2025",-130.33125199565376,-84.97028490041636,arc
1744375566.0775514,"Fri, 06:16 PM, April 11, 2025",-130.47367172745373,-84.69669914110058,arc
1744375566.0897515,"Fri, 06:16 PM, April 11, 2025",-130.63939407923488,-84.43656715570376,arc
1744375566.1021056,"Fri, 06:16 PM, April 11, 2025",-130.8271578038342,-84.19186870570672,arc
1744375566.114394,"Fri, 06:16 PM, April 11, 2025",-131.0355339059327,-83.96446609406694,arc
1744375566.12657,"Fri, 06:16 PM, April 11, 2025",-131.26293651757248,-83.75608999196842,arc
1744375566.1387763,"Fri, 06:16 PM, April 11, 2025",-131.50763496756952,-83.56832626736909,arc
1744375566.1508641,"Fri, 06:16 PM, April 11, 2025",-131.76776695296635,-83.40260391558796,arc
1744375566.1628,"Fri, 06:16 PM, April 11, 2025",-132.04135271228213,-83.26018418378798,arc
1744375566.1746247,"Fri, 06:16 PM, April 11, 2025",-132.32631009269286,-83.14215097212355,arc
1744375566.186723,"Fri, 06:16 PM, April 11, 2025",-132.62047039647166,-83.04940258460582,arc
1744375566.1990488,"Fri, 06:16 PM, April 11, 2025",-132.9215948860879,-82.98264489246682,arc
1744375566.2113879,"Fri, 06:16 PM, April 11, 2025",-133.22739182235165,-82.94238596205312,arc
1744375566.2237513,"Fri, 06:16 PM, April 11, 2025",-133.53553390593274,-82.92893218813418,arc
1744375566.2361457,"Fri, 06:16 PM, April 11, 2025",-133.84367598951383,-82.94238596205312,arc
1744375566.2485192,"Fri, 06:16 PM, April 11, 2025",-134.1494729257776,-82.98264489246682,arc
1744375566.2608504,"Fri, 06:16 PM, April 11, 2025",-134.45059741539382,-83.04940258460582,arc
1744375566.272972,"Fri, 06:16 PM, April 11, 2025",-134.7447577191726,-83.14215097212355,arc
1744375566.2856607,"Fri, 06:16 PM, April 11, 2025",-135.02971509958334,-83.26018418378797,arc
1744375566.2979033,"Fri, 06:16 PM, April 11, 2025",-135.30330085889912,-83.40260391558795,arc
1744375566.310017,"Fri, 06:16 PM, April 11, 2025",-135.56343284429596,-83.56832626736907,arc
1744375566.322433,"Fri, 06:16 PM, April 11, 2025",-135.808131294293,-83.75608999196841,arc
1744375566.334742,"Fri, 06:16 PM, April 11, 2025",-136.03553390593277,-83.96446609406692,arc
1744375566.3469446,"Fri, 06:16 PM, April 11, 2025",-136.2439100080313,-84.19186870570671,arc
1744375566.3592622,"Fri, 06:16 PM, April 11, 2025",-136.43167373263063,-84.43656715570374,arc
1744375566.3716362,"Fri, 06:16 PM, April 11, 2025",-136.59739608441177,-84.69669914110057,arc
1744375566.3840353,"Fri, 06:16 PM, April 11, 2025",-136.73981581621175,-84.97028490041635,arc
1744375566.3960507,"Fri, 06:16 PM, April 11, 2025",-136.85784902787617,-85.25524228082708,arc
1744375566.408518,"Fri, 06:16 PM, April 11, 2025",-136.9505974153939,-85.54940258460586,arc
1744375566.4208722,"Fri, 06:16 PM, April 11, 2025",-137.0173551075329,-85.8505270742221,arc
1744375566.4335492,"Fri, 06:16 PM, April 11, 2025",-137.0576140379466,-86.15632401048587,arc
1744375566.4459467,"Fri, 06:16 PM, April 11, 2025",-137.07106781186553,-86.46446609406698,arc
1744375566.458467,"Fri, 06:16 PM, April 11, 2025",-137.0576140379466,-86.77260817764808,arc
1744375566.4708583,"Fri, 06:16 PM, April 11, 2025",-137.0173551075329,-87.07840511391186,arc
1744375566.4832196,"Fri, 06:16 PM, April 11, 2025",-136.9505974153939,-87.3795296035281,arc
1744375566.4952302,"Fri, 06:16 PM, April 11, 2025",-136.85784902787617,-87.67368990730688,arc
1744375566.5077589,"Fri, 06:16 PM, April 11, 2025",-136.73981581621175,-87.95864728771761,arc
1744375566.5200906,"Fri, 06:16 PM, April 11, 2025",-136.59739608441177,-88.23223304703339,arc
1744375566.5323353,"Fri, 06:16 PM, April 11, 2025",-136.43167373263063,-88.49236503243021,arc
1744375566.5445588,"Fri, 06:16 PM, April 11, 2025",-136.2439100080313,-88.73706348242725,arc
1744375566.5567925,"Fri, 06:16 PM, April 11, 2025",-136.0355339059328,-88.96446609406703,arc
1744375566.5690017,"Fri, 06:16 PM, April 11, 2025",-135.80813129429302,-89.17284219616555,arc
1744375566.5813613,"Fri, 06:16 PM, April 11, 2025",-135.563432844296,-89.36060592076488,arc
1744375566.5936322,"Fri, 06:16 PM, April 11, 2025",-135.30330085889915,-89.52632827254601,arc
1744375566.6059968,"Fri, 06:16 PM, April 11, 2025",-135.02971509958337,-89.66874800434599,arc
1744375566.6189349,"Fri, 06:16 PM, April 11, 2025",-134.74475771917264,-89.78678121601043,arc
1744375566.6312294,"Fri, 06:16 PM, April 11, 2025",-134.45059741539384,-89.87952960352816,arc
1744375566.643557,"Fri, 06:16 PM, April 11, 2025",-134.14947292577762,-89.94628729566716,arc
1744375566.6556077,"Fri, 06:16 PM, April 11, 2025",-133.84367598951386,-89.98654622608086,arc
1744375566.6679409,"Fri, 06:16 PM, April 11, 2025",-133.53553390593277,-89.9999999999998,arc
1744375566.6792488,"Fri, 06:16 PM, April 11, 2025",-129.99999999999997,-89.9999999999998,forward-B-end
1744375566.6904733,"Fri, 06:16 PM, April 11, 2025",-119.99999999999983,-89.99999999999982,forward
1744375566.7018037,"Fri, 06:16 PM, April 11, 2025",-116.46446609406703,-89.99999999999982,forward-B-start
1744375566.7255516,"Fri, 06:16 PM, April 11, 2025",-116.15632401048593,-89.98654622608088,arc
1744375566.7377717,"Fri, 06:16 PM, April 11, 2025",-115.85052707422216,-89.94628729566718,arc
1744375566.7500672,"Fri, 06:16 PM, April 11, 2025",-115.54940258460591,-89.87952960352818,arc
1744375566.7622778,"Fri, 06:16 PM, April 11, 2025",-115.25524228082713,-89.78678121601045,arc
1744375566.7745087,"Fri, 06:16 PM, April 11, 2025",-114.9702849004164,-89.66874800434603,arc
1744375566.7870734,"Fri, 06:16 PM, April 11, 2025",-114.69669914110062,-89.52632827254605,arc
1744375566.7993662,"Fri, 06:16 PM, April 11, 2025",-114.4365671557038,-89.36060592076493,arc
1744375566.8116567,"Fri, 06:16 PM, April 11, 2025",-114.19186870570677,-89.17284219616559,arc
1744375566.824203,"Fri, 06:16 PM, April 11, 2025",-113.96446609406698,-88.96446609406708,arc
1744375566.8366048,"Fri, 06:16 PM, April 11, 2025",-113.75608999196847,-88.73706348242729,arc
1744375566.848908,"Fri, 06:16 PM, April 11, 2025",-113.56832626736913,-88.49236503243026,arc
1744375566.8612664,"Fri, 06:16 PM, April 11, 2025",-113.402603915588,-88.23223304703343,arc
1744375566.8735373,"Fri, 06:16 PM, April 11, 2025",-113.26018418378803,-87.95864728771765,arc
1744375566.885907,"Fri, 06:16 PM, April 11, 2025",-113.14215097212359,-87.67368990730692,arc
1744375566.8981783,"Fri, 06:16 PM, April 11, 2025",-113.04940258460586,-87.37952960352814,arc
1744375566.9102972,"Fri, 06:16 PM, April 11, 2025",-112.98264489246685,-87.0784051139119,arc
1744375566.9224944,"Fri, 06:16 PM, April 11, 2025",-112.94238596205315,-86.77260817764812,arc
1744375566.934819,"Fri, 06:16 PM, April 11, 2025",-112.92893218813421,-86.46446609406702,arc
1744375566.947101,"Fri, 06:16 PM, April 11, 2025",-112.94238596205315,-86.15632401048592,arc
1744375566.9595203,"Fri, 06:16 PM, April 11, 2025",-112.98264489246685,-85.85052707422214,arc
1744375566.9718904,"Fri, 06:16 PM, April 11, 2025",-113.04940258460584,-85.5494025846059,arc
1744375566.9842517,"Fri, 06:16 PM, April 11, 2025",-113.14215097212357,-85.25524228082712,arc
1744375566.9965367,"Fri, 06:16 PM, April 11, 2025",-113.260184183788,-84.97028490041639,arc
1744375567.009776,"Fri, 06:16 PM, April 11, 2025",-113.40260391558797,-84.69669914110061,arc
1744375567.0220592,"Fri, 06:16 PM, April 11, 2025",-113.5683262673691,-84.43656715570378,arc
1744375567.034342,"Fri, 06:16 PM, April 11, 2025",-113.75608999196844,-84.19186870570675,arc
1744375567.0465188,"Fri, 06:16 PM, April 11, 2025",-113.96446609406695,-83.96446609406696,arc
1744375567.0590951,"Fri, 06:16 PM, April 11, 2025",-114.19186870570674,-83.75608999196845,arc
1744375567.0715156,"Fri, 06:16 PM, April 11, 2025",-114.43656715570377,-83.56832626736912,arc
1744375567.0837793,"Fri, 06:16 PM, April 11, 2025",-114.6966991411006,-83.40260391558799,arc
1744375567.096046,"Fri, 06:16 PM, April 11, 2025",-114.97028490041637,-83.26018418378801,arc
1744375567.108425,"Fri, 06:16 PM, April 11, 2025",-115.2552422808271,-83.14215097212357,arc
1744375567.1210396,"Fri, 06:16 PM, April 11, 2025",-115.54940258460589,-83.04940258460584,arc
1744375567.1334915,"Fri, 06:16 PM, April 11, 2025",-115.85052707422213,-82.98264489246684,arc
1744375567.1458642,"Fri, 06:16 PM, April 11, 2025",-116.1563240104859,-82.94238596205314,arc
1744375567.1582487,"Fri, 06:16 PM, April 11, 2025",-116.464466094067,-82.9289321881342,arc
1744375567.1707158,"Fri, 06:16 PM, April 11, 2025",-116.77260817764811,-82.94238596205314,arc
1744375567.1830776,"Fri, 06:16 PM, April 11, 2025",-117.07840511391188,-82.98264489246684,arc
1744375567.1954677,"Fri, 06:16 PM, April 11, 2025",-117.37952960352813,-83.04940258460583,arc
1744375567.2079868,"Fri, 06:16 PM, April 11, 2025",-117.67368990730691,-83.14215097212356,arc
1744375567.220631,"Fri, 06:16 PM, April 11, 2025",-117.95864728771764,-83.26018418378798,arc
1744375567.232867,"Fri, 06:16 PM, April 11, 2025",-118.23223304703342,-83.40260391558796,arc
1744375567.24495,"Fri, 06:16 PM, April 11, 2025",-118.49236503243024,-83.56832626736909,arc
1744375567.2570233,"Fri, 06:16 PM, April 11, 2025",-118.73706348242727,-83.75608999196842,arc
